window_start,window_minutes,variant,direction,fired_at,seconds_after_open,open_price,close_price,outcome,won
2026-08-28T00:05:00+00:00,5,K7,UP,2026-08-28T00:05:01.521448+00:00,2,80158.2,80175.19,UP,1
2026-08-28T00:05:00+00:00,5,K4,UP,2026-08-28T00:05:01.521448+00:00,2,80158.2,80175.19,UP,1
2026-08-28T00:05:00+00:00,5,K8,UP,2026-08-28T00:05:01.521448+00:00,2,80158.2,80175.19,UP,1
2026-08-28T00:05:00+00:00,5,K5,UP,2026-08-28T00:05:01.521448+00:00,2,80158.2,80175.19,UP,1
2026-08-28T00:10:00+00:00,5,K2,UP,2026-08-28T00:10:01.501462+00:00,2,80175.2,80216.59,UP,1
2026-08-28T00:10:00+00:00,5,K5,UP,2026-08-28T00:10:01.501462+00:00,2,80175.2,80216.59,UP,1
2026-08-28T00:15:00+00:00,5,K10,UP,2026-08-28T00:16:01.931601+00:00,62,80216.59,80379.87,UP,1
2026-08-28T00:15:00+00:00,5,K11,UP,2026-08-28T00:16:42.973951+00:00,103,80216.59,80379.87,UP,1
2026-08-28T00:15:00+00:00,15,K10,UP,2026-08-28T00:18:04.823041+00:00,185,80216.59,80421.58,UP,1
2026-08-28T00:15:00+00:00,15,K11,UP,2026-08-28T00:20:01.461525+00:00,302,80216.59,80421.58,UP,1
2026-08-28T00:20:00+00:00,5,K2,DOWN,2026-08-28T00:20:01.461525+00:00,2,80379.86,80396.34,UP,0
2026-08-28T00:20:00+00:00,5,K7,DOWN,2026-08-28T00:20:01.461525+00:00,2,80379.86,80396.34,UP,0
2026-08-28T00:20:00+00:00,5,K1,DOWN,2026-08-28T00:20:01.461525+00:00,2,80379.86,80396.34,UP,0
2026-08-28T00:20:00+00:00,5,K9,DOWN,2026-08-28T00:20:01.461525+00:00,2,80379.86,80396.34,UP,0
2026-08-28T00:20:00+00:00,5,K4,DOWN,2026-08-28T00:20:01.461525+00:00,2,80379.86,80396.34,UP,0
2026-08-28T00:20:00+00:00,5,K3,DOWN,2026-08-28T00:20:01.461525+00:00,2,80379.86,80396.34,UP,0
2026-08-28T00:20:00+00:00,5,K5,DOWN,2026-08-28T00:20:01.461525+00:00,2,80379.86,80396.34,UP,0
2026-08-28T00:25:00+00:00,5,K2,DOWN,2026-08-28T00:25:01.542888+00:00,2,80396.33,80421.58,UP,0
2026-08-28T00:25:00+00:00,5,K5,DOWN,2026-08-28T00:25:01.542888+00:00,2,80396.33,80421.58,UP,0
2026-08-28T00:30:00+00:00,5,K2,DOWN,2026-08-28T00:30:01.530561+00:00,2,80421.58,80434.99,UP,0
2026-08-28T00:30:00+00:00,5,K5,DOWN,2026-08-28T00:30:01.530561+00:00,2,80421.58,80434.99,UP,0
2026-08-28T00:30:00+00:00,15,K2,DOWN,2026-08-28T00:30:01.530561+00:00,2,80421.58,80418.23,DOWN,1
2026-08-28T00:30:00+00:00,15,K9,DOWN,2026-08-28T00:30:01.530561+00:00,2,80421.58,80418.23,DOWN,1
2026-08-28T00:30:00+00:00,15,K4,DOWN,2026-08-28T00:30:01.530561+00:00,2,80421.58,80418.23,DOWN,1
2026-08-28T00:30:00+00:00,15,K8,DOWN,2026-08-28T00:30:01.530561+00:00,2,80421.58,80418.23,DOWN,1
2026-08-28T00:30:00+00:00,15,K5,DOWN,2026-08-28T00:30:01.530561+00:00,2,80421.58,80418.23,DOWN,1
2026-08-28T00:35:00+00:00,5,K2,DOWN,2026-08-28T00:35:01.437745+00:00,2,80435.0,80500.0,UP,0
2026-08-28T00:35:00+00:00,5,K5,DOWN,2026-08-28T00:35:01.437745+00:00,2,80435.0,80500.0,UP,0
2026-08-28T00:40:00+00:00,5,K2,DOWN,2026-08-28T00:40:01.447634+00:00,2,80499.99,80418.23,DOWN,1
2026-08-28T00:40:00+00:00,5,K7,DOWN,2026-08-28T00:40:01.447634+00:00,2,80499.99,80418.23,DOWN,1
2026-08-28T00:40:00+00:00,5,K10,DOWN,2026-08-28T00:41:03.004557+00:00,64,80499.99,80418.23,DOWN,1
2026-08-28T00:40:00+00:00,5,K11,DOWN,2026-08-28T00:41:44.623209+00:00,105,80499.99,80418.23,DOWN,1
2026-08-28T00:40:00+00:00,5,K4,DOWN,2026-08-28T00:40:01.447634+00:00,2,80499.99,80418.23,DOWN,1
2026-08-28T00:40:00+00:00,5,K8,DOWN,2026-08-28T00:40:01.447634+00:00,2,80499.99,80418.23,DOWN,1
2026-08-28T00:40:00+00:00,5,K5,DOWN,2026-08-28T00:40:01.447634+00:00,2,80499.99,80418.23,DOWN,1
2026-08-28T00:45:00+00:00,15,K2,DOWN,2026-08-28T00:45:01.533557+00:00,2,80418.22,80576.0,UP,0
2026-08-28T00:45:00+00:00,15,K5,DOWN,2026-08-28T00:45:01.533557+00:00,2,80418.22,80576.0,UP,0
2026-08-28T00:55:00+00:00,5,K11,UP,2026-08-28T00:56:44.206708+00:00,105,80452.73,80576.0,UP,1
2026-08-28T00:55:00+00:00,5,K5,DOWN,2026-08-28T00:55:01.474574+00:00,2,80452.73,80576.0,UP,0
2026-08-28T01:00:00+00:00,5,K2,DOWN,2026-08-28T01:00:01.655398+00:00,2,80575.99,80786.01,UP,0
2026-08-28T01:00:00+00:00,5,K7,DOWN,2026-08-28T01:00:01.655398+00:00,2,80575.99,80786.01,UP,0
2026-08-28T01:00:00+00:00,5,K1,DOWN,2026-08-28T01:00:01.655398+00:00,2,80575.99,80786.01,UP,0
2026-08-28T01:00:00+00:00,5,K10,UP,2026-08-28T01:01:03.870045+00:00,64,80575.99,80786.01,UP,1
2026-08-28T01:00:00+00:00,5,K11,UP,2026-08-28T01:01:46.097963+00:00,107,80575.99,80786.01,UP,1
2026-08-28T01:00:00+00:00,5,K9,DOWN,2026-08-28T01:00:01.655398+00:00,2,80575.99,80786.01,UP,0
2026-08-28T01:00:00+00:00,5,K4,DOWN,2026-08-28T01:00:01.655398+00:00,2,80575.99,80786.01,UP,0
2026-08-28T01:00:00+00:00,5,K3,DOWN,2026-08-28T01:00:01.655398+00:00,2,80575.99,80786.01,UP,0
2026-08-28T01:00:00+00:00,15,K2,DOWN,2026-08-28T01:00:01.655398+00:00,2,80575.99,80754.45,UP,0
2026-08-28T01:00:00+00:00,15,K7,DOWN,2026-08-28T01:00:01.655398+00:00,2,80575.99,80754.45,UP,0
2026-08-28T01:00:00+00:00,15,K10,UP,2026-08-28T01:03:07.432744+00:00,188,80575.99,80754.45,UP,1
2026-08-28T01:00:00+00:00,15,K11,UP,2026-08-28T01:05:01.501964+00:00,302,80575.99,80754.45,UP,1
2026-08-28T01:00:00+00:00,15,K4,DOWN,2026-08-28T01:00:01.655398+00:00,2,80575.99,80754.45,UP,0
2026-08-28T01:00:00+00:00,15,K5,DOWN,2026-08-28T01:00:01.655398+00:00,2,80575.99,80754.45,UP,0
2026-08-28T01:05:00+00:00,5,K2,DOWN,2026-08-28T01:05:01.501964+00:00,2,80786.0,80793.68,UP,0
2026-08-28T01:05:00+00:00,5,K7,DOWN,2026-08-28T01:05:01.501964+00:00,2,80786.0,80793.68,UP,0
2026-08-28T01:05:00+00:00,5,K1,DOWN,2026-08-28T01:05:01.501964+00:00,2,80786.0,80793.68,UP,0
2026-08-28T01:05:00+00:00,5,K6,DOWN,2026-08-28T01:05:01.501964+00:00,2,80786.0,80793.68,UP,0
2026-08-28T01:05:00+00:00,5,K9,DOWN,2026-08-28T01:05:01.501964+00:00,2,80786.0,80793.68,UP,0
2026-08-28T01:05:00+00:00,5,K4,DOWN,2026-08-28T01:05:01.501964+00:00,2,80786.0,80793.68,UP,0
2026-08-28T01:05:00+00:00,5,K3,DOWN,2026-08-28T01:05:01.501964+00:00,2,80786.0,80793.68,UP,0
2026-08-28T01:05:00+00:00,5,K8,DOWN,2026-08-28T01:05:01.501964+00:00,2,80786.0,80793.68,UP,0
2026-08-28T01:05:00+00:00,5,K5,DOWN,2026-08-28T01:05:01.501964+00:00,2,80786.0,80793.68,UP,0
2026-08-28T01:05:00+00:00,5,K12,DOWN,2026-08-28T01:05:01.501964+00:00,2,80786.0,80793.68,UP,0
2026-08-28T01:10:00+00:00,5,K2,DOWN,2026-08-28T01:10:01.500191+00:00,2,80793.69,80754.45,DOWN,1
2026-08-28T01:10:00+00:00,5,K7,DOWN,2026-08-28T01:10:01.500191+00:00,2,80793.69,80754.45,DOWN,1
2026-08-28T01:10:00+00:00,5,K1,DOWN,2026-08-28T01:10:01.500191+00:00,2,80793.69,80754.45,DOWN,1
2026-08-28T01:10:00+00:00,5,K4,DOWN,2026-08-28T01:10:01.500191+00:00,2,80793.69,80754.45,DOWN,1
2026-08-28T01:10:00+00:00,5,K8,DOWN,2026-08-28T01:10:01.500191+00:00,2,80793.69,80754.45,DOWN,1
2026-08-28T01:10:00+00:00,5,K5,DOWN,2026-08-28T01:10:01.500191+00:00,2,80793.69,80754.45,DOWN,1
2026-08-28T01:10:00+00:00,5,K12,DOWN,2026-08-28T01:10:01.500191+00:00,2,80793.69,80754.45,DOWN,1
2026-08-28T01:15:00+00:00,5,K2,DOWN,2026-08-28T01:15:01.554443+00:00,2,80754.45,80984.47,UP,0
2026-08-28T01:15:00+00:00,5,K5,DOWN,2026-08-28T01:15:01.554443+00:00,2,80754.45,80984.47,UP,0
2026-08-28T01:15:00+00:00,5,K12,DOWN,2026-08-28T01:15:01.554443+00:00,2,80754.45,80984.47,UP,0
2026-08-28T01:15:00+00:00,15,K2,DOWN,2026-08-28T01:15:01.554443+00:00,2,80754.45,81130.98,UP,0
2026-08-28T01:15:00+00:00,15,K7,DOWN,2026-08-28T01:15:01.554443+00:00,2,80754.45,81130.98,UP,0
2026-08-28T01:15:00+00:00,15,K11,UP,2026-08-28T01:20:01.481618+00:00,302,80754.45,81130.98,UP,1
2026-08-28T01:15:00+00:00,15,K4,DOWN,2026-08-28T01:15:01.554443+00:00,2,80754.45,81130.98,UP,0
2026-08-28T01:15:00+00:00,15,K5,DOWN,2026-08-28T01:15:01.554443+00:00,2,80754.45,81130.98,UP,0
2026-08-28T01:20:00+00:00,5,K2,DOWN,2026-08-28T01:20:01.481618+00:00,2,80984.48,81046.0,UP,0
2026-08-28T01:20:00+00:00,5,K7,DOWN,2026-08-28T01:20:01.481618+00:00,2,80984.48,81046.0,UP,0
2026-08-28T01:20:00+00:00,5,K1,DOWN,2026-08-28T01:20:01.481618+00:00,2,80984.48,81046.0,UP,0
2026-08-28T01:20:00+00:00,5,K6,DOWN,2026-08-28T01:20:01.481618+00:00,2,80984.48,81046.0,UP,0
2026-08-28T01:20:00+00:00,5,K10,UP,2026-08-28T01:21:03.557992+00:00,64,80984.48,81046.0,UP,1
2026-08-28T01:20:00+00:00,5,K9,DOWN,2026-08-28T01:20:01.481618+00:00,2,80984.48,81046.0,UP,0
2026-08-28T01:20:00+00:00,5,K4,DOWN,2026-08-28T01:20:01.481618+00:00,2,80984.48,81046.0,UP,0
2026-08-28T01:20:00+00:00,5,K3,DOWN,2026-08-28T01:20:01.481618+00:00,2,80984.48,81046.0,UP,0
2026-08-28T01:20:00+00:00,5,K8,DOWN,2026-08-28T01:20:01.481618+00:00,2,80984.48,81046.0,UP,0
2026-08-28T01:20:00+00:00,5,K5,DOWN,2026-08-28T01:20:01.481618+00:00,2,80984.48,81046.0,UP,0
2026-08-28T01:20:00+00:00,5,K12,DOWN,2026-08-28T01:20:01.481618+00:00,2,80984.48,81046.0,UP,0
2026-08-28T01:25:00+00:00,5,K2,DOWN,2026-08-28T01:25:01.483799+00:00,2,81046.01,81130.98,UP,0
2026-08-28T01:25:00+00:00,5,K7,DOWN,2026-08-28T01:25:01.483799+00:00,2,81046.01,81130.98,UP,0
2026-08-28T01:25:00+00:00,5,K1,DOWN,2026-08-28T01:25:01.483799+00:00,2,81046.01,81130.98,UP,0
2026-08-28T01:25:00+00:00,5,K4,DOWN,2026-08-28T01:25:01.483799+00:00,2,81046.01,81130.98,UP,0
2026-08-28T01:25:00+00:00,5,K8,DOWN,2026-08-28T01:25:01.483799+00:00,2,81046.01,81130.98,UP,0
2026-08-28T01:25:00+00:00,5,K5,DOWN,2026-08-28T01:25:01.483799+00:00,2,81046.01,81130.98,UP,0
2026-08-28T01:25:00+00:00,5,K12,DOWN,2026-08-28T01:25:01.483799+00:00,2,81046.01,81130.98,UP,0
2026-08-28T01:30:00+00:00,5,K2,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,5,K7,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,5,K1,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,5,K4,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,5,K8,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,5,K5,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,5,K12,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,15,K2,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K7,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K1,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K6,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K10,UP,2026-08-28T01:33:06.111269+00:00,187,81130.97,80844.03,DOWN,0
2026-08-28T01:30:00+00:00,15,K9,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K4,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K3,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K8,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K5,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K12,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:35:00+00:00,5,K2,DOWN,2026-08-28T01:35:01.412972+00:00,2,81150.0,80919.99,DOWN,1
2026-08-28T01:35:00+00:00,5,K12,DOWN,2026-08-28T01:35:01.412972+00:00,2,81150.0,80919.99,DOWN,1
2026-08-28T01:40:00+00:00,5,K9,UP,2026-08-28T01:40:01.450014+00:00,2,80920.0,80844.03,DOWN,0
2026-08-28T01:40:00+00:00,5,K4,UP,2026-08-28T01:40:01.450014+00:00,2,80920.0,80844.03,DOWN,0
2026-08-28T01:45:00+00:00,15,K2,DOWN,2026-08-28T01:45:01.506895+00:00,2,80844.03,80500.38,DOWN,1
2026-08-28T01:45:00+00:00,15,K10,DOWN,2026-08-28T01:48:06.823922+00:00,187,80844.03,80500.38,DOWN,1
2026-08-28T01:45:00+00:00,15,K11,DOWN,2026-08-28T01:50:01.464478+00:00,302,80844.03,80500.38,DOWN,1
2026-08-28T01:45:00+00:00,15,K9,UP,2026-08-28T01:45:01.506895+00:00,2,80844.03,80500.38,DOWN,0
2026-08-28T01:45:00+00:00,15,K4,UP,2026-08-28T01:45:01.506895+00:00,2,80844.03,80500.38,DOWN,0
2026-08-28T01:50:00+00:00,5,K11,DOWN,2026-08-28T01:52:04.924316+00:00,125,80706.1,80618.99,DOWN,1
2026-08-28T01:50:00+00:00,5,K9,UP,2026-08-28T01:50:01.464478+00:00,2,80706.1,80618.99,DOWN,0
2026-08-28T01:50:00+00:00,5,K4,UP,2026-08-28T01:50:01.464478+00:00,2,80706.1,80618.99,DOWN,0
2026-08-28T01:55:00+00:00,5,K11,DOWN,2026-08-28T01:57:02.629215+00:00,123,80618.99,80500.38,DOWN,1
2026-08-28T02:00:00+00:00,5,K10,DOWN,2026-08-28T02:01:04.159446+00:00,65,80500.38,80428.45,DOWN,1
2026-08-28T02:00:00+00:00,5,K9,UP,2026-08-28T02:00:01.903272+00:00,2,80500.38,80428.45,DOWN,0
2026-08-28T02:00:00+00:00,5,K4,UP,2026-08-28T02:00:01.903272+00:00,2,80500.38,80428.45,DOWN,0
2026-08-28T02:00:00+00:00,5,K5,UP,2026-08-28T02:00:01.903272+00:00,2,80500.38,80428.45,DOWN,0
2026-08-28T02:00:00+00:00,15,K10,DOWN,2026-08-28T02:03:07.079299+00:00,188,80500.38,80235.83,DOWN,1
2026-08-28T02:00:00+00:00,15,K9,UP,2026-08-28T02:00:01.903272+00:00,2,80500.38,80235.83,DOWN,0
2026-08-28T02:00:00+00:00,15,K4,UP,2026-08-28T02:00:01.903272+00:00,2,80500.38,80235.83,DOWN,0
2026-08-28T02:05:00+00:00,5,K5,UP,2026-08-28T02:05:01.477722+00:00,2,80428.91,80424.0,DOWN,0
2026-08-28T02:10:00+00:00,5,K11,DOWN,2026-08-28T02:12:04.302302+00:00,125,80424.0,80235.83,DOWN,1
2026-08-28T02:10:00+00:00,5,K8,UP,2026-08-28T02:10:01.509892+00:00,2,80424.0,80235.83,DOWN,0
2026-08-28T02:10:00+00:00,5,K5,UP,2026-08-28T02:10:01.509892+00:00,2,80424.0,80235.83,DOWN,0
2026-08-28T02:15:00+00:00,5,K2,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,80116.92,DOWN,0
2026-08-28T02:15:00+00:00,5,K10,DOWN,2026-08-28T02:16:03.805852+00:00,64,80235.83,80116.92,DOWN,1
2026-08-28T02:15:00+00:00,5,K11,DOWN,2026-08-28T02:16:46.282527+00:00,107,80235.83,80116.92,DOWN,1
2026-08-28T02:15:00+00:00,5,K9,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,80116.92,DOWN,0
2026-08-28T02:15:00+00:00,5,K4,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,80116.92,DOWN,0
2026-08-28T02:15:00+00:00,5,K8,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,80116.92,DOWN,0
2026-08-28T02:15:00+00:00,5,K5,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,80116.92,DOWN,0
2026-08-28T02:15:00+00:00,15,K10,DOWN,2026-08-28T02:18:07.616789+00:00,188,80235.83,79917.89,DOWN,1
2026-08-28T02:15:00+00:00,15,K9,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,79917.89,DOWN,0
2026-08-28T02:15:00+00:00,15,K4,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,79917.89,DOWN,0
2026-08-28T02:15:00+00:00,15,K5,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,79917.89,DOWN,0
2026-08-28T02:20:00+00:00,5,K2,UP,2026-08-28T02:20:01.468861+00:00,2,80116.92,80069.99,DOWN,0
2026-08-28T02:20:00+00:00,5,K9,UP,2026-08-28T02:20:01.468861+00:00,2,80116.92,80069.99,DOWN,0
2026-08-28T02:20:00+00:00,5,K4,UP,2026-08-28T02:20:01.468861+00:00,2,80116.92,80069.99,DOWN,0
2026-08-28T02:20:00+00:00,5,K8,UP,2026-08-28T02:20:01.468861+00:00,2,80116.92,80069.99,DOWN,0
2026-08-28T02:20:00+00:00,5,K5,UP,2026-08-28T02:20:01.468861+00:00,2,80116.92,80069.99,DOWN,0
2026-08-28T02:25:00+00:00,5,K2,UP,2026-08-28T02:25:01.499531+00:00,2,80069.99,79917.89,DOWN,0
2026-08-28T02:25:00+00:00,5,K8,UP,2026-08-28T02:25:01.499531+00:00,2,80069.99,79917.89,DOWN,0
2026-08-28T02:25:00+00:00,5,K5,UP,2026-08-28T02:25:01.499531+00:00,2,80069.99,79917.89,DOWN,0
2026-08-28T02:30:00+00:00,5,K2,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,5,K1,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,5,K10,DOWN,2026-08-28T02:31:04.192686+00:00,65,79917.88,80052.18,UP,0
2026-08-28T02:30:00+00:00,5,K9,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,5,K4,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,5,K8,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,5,K5,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,5,K12,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,15,K2,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80037.99,UP,1
2026-08-28T02:30:00+00:00,15,K11,UP,2026-08-28T02:35:01.467501+00:00,302,79917.88,80037.99,UP,1
2026-08-28T02:30:00+00:00,15,K9,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80037.99,UP,1
2026-08-28T02:30:00+00:00,15,K4,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80037.99,UP,1
2026-08-28T02:30:00+00:00,15,K8,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80037.99,UP,1
2026-08-28T02:30:00+00:00,15,K5,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80037.99,UP,1
2026-08-28T02:35:00+00:00,5,K9,DOWN,2026-08-28T02:35:01.467501+00:00,2,80052.18,80082.33,UP,0
2026-08-28T02:35:00+00:00,5,K4,DOWN,2026-08-28T02:35:01.467501+00:00,2,80052.18,80082.33,UP,0
2026-08-28T02:35:00+00:00,5,K5,UP,2026-08-28T02:35:01.467501+00:00,2,80052.18,80082.33,UP,1
2026-08-28T02:40:00+00:00,5,K5,UP,2026-08-28T02:40:01.470276+00:00,2,80082.32,80037.99,DOWN,0
2026-08-28T02:45:00+00:00,5,K10,DOWN,2026-08-28T02:46:03.810823+00:00,64,80038.0,79913.6,DOWN,1
2026-08-28T02:45:00+00:00,5,K11,DOWN,2026-08-28T02:46:45.923444+00:00,106,80038.0,79913.6,DOWN,1
2026-08-28T02:45:00+00:00,5,K5,UP,2026-08-28T02:45:01.500482+00:00,2,80038.0,79913.6,DOWN,0
2026-08-28T02:45:00+00:00,15,K11,DOWN,2026-08-28T02:50:01.500099+00:00,302,80038.0,79926.11,DOWN,1
2026-08-28T02:45:00+00:00,15,K5,UP,2026-08-28T02:45:01.500482+00:00,2,80038.0,79926.11,DOWN,0
2026-08-28T02:50:00+00:00,5,K10,DOWN,2026-08-28T02:51:03.578342+00:00,64,79913.6,79920.9,UP,0
2026-08-28T02:50:00+00:00,5,K11,DOWN,2026-08-28T02:51:46.339077+00:00,107,79913.6,79920.9,UP,0
2026-08-28T02:50:00+00:00,5,K9,UP,2026-08-28T02:50:01.500099+00:00,2,79913.6,79920.9,UP,1
2026-08-28T02:50:00+00:00,5,K4,UP,2026-08-28T02:50:01.500099+00:00,2,79913.6,79920.9,UP,1
2026-08-28T02:50:00+00:00,5,K8,UP,2026-08-28T02:50:01.500099+00:00,2,79913.6,79920.9,UP,1
2026-08-28T02:50:00+00:00,5,K5,UP,2026-08-28T02:50:01.500099+00:00,2,79913.6,79920.9,UP,1
2026-08-28T02:55:00+00:00,5,K5,UP,2026-08-28T02:55:01.477620+00:00,2,79920.9,79926.11,UP,1
2026-08-28T03:00:00+00:00,5,K5,UP,2026-08-28T03:00:01.700285+00:00,2,79926.11,79888.0,DOWN,0
2026-08-28T03:00:00+00:00,15,K5,UP,2026-08-28T03:00:01.700285+00:00,2,79926.11,79876.0,DOWN,0
2026-08-28T03:05:00+00:00,5,K10,UP,2026-08-28T03:06:02.981337+00:00,63,79887.99,79813.79,DOWN,0
2026-08-28T03:05:00+00:00,5,K8,UP,2026-08-28T03:05:01.503921+00:00,2,79887.99,79813.79,DOWN,0
2026-08-28T03:05:00+00:00,5,K5,UP,2026-08-28T03:05:01.503921+00:00,2,79887.99,79813.79,DOWN,0
2026-08-28T03:10:00+00:00,5,K8,UP,2026-08-28T03:10:01.494176+00:00,2,79813.8,79876.0,UP,1
2026-08-28T03:10:00+00:00,5,K5,UP,2026-08-28T03:10:01.494176+00:00,2,79813.8,79876.0,UP,1
2026-08-28T03:10:00+00:00,5,K12,UP,2026-08-28T03:10:01.494176+00:00,2,79813.8,79876.0,UP,1
2026-08-28T03:15:00+00:00,5,K5,UP,2026-08-28T03:15:01.479131+00:00,2,79876.0,80009.99,UP,1
2026-08-28T03:15:00+00:00,15,K11,UP,2026-08-28T03:20:01.480411+00:00,302,79876.0,79910.0,UP,1
2026-08-28T03:15:00+00:00,15,K8,UP,2026-08-28T03:15:01.479131+00:00,2,79876.0,79910.0,UP,1
2026-08-28T03:15:00+00:00,15,K5,UP,2026-08-28T03:15:01.479131+00:00,2,79876.0,79910.0,UP,1
2026-08-28T03:20:00+00:00,5,K9,DOWN,2026-08-28T03:20:01.480411+00:00,2,80009.99,80049.66,UP,0
2026-08-28T03:20:00+00:00,5,K4,DOWN,2026-08-28T03:20:01.480411+00:00,2,80009.99,80049.66,UP,0
2026-08-28T03:30:00+00:00,5,K10,UP,2026-08-28T03:31:03.842856+00:00,64,79910.01,79925.0,UP,1
2026-08-28T03:30:00+00:00,5,K11,UP,2026-08-28T03:31:45.918685+00:00,106,79910.01,79925.0,UP,1
2026-08-28T03:30:00+00:00,5,K9,UP,2026-08-28T03:30:01.525586+00:00,2,79910.01,79925.0,UP,1
2026-08-28T03:30:00+00:00,5,K4,UP,2026-08-28T03:30:01.525586+00:00,2,79910.01,79925.0,UP,1
2026-08-28T03:30:00+00:00,5,K5,UP,2026-08-28T03:30:01.525586+00:00,2,79910.01,79925.0,UP,1
2026-08-28T03:30:00+00:00,15,K5,UP,2026-08-28T03:30:01.525586+00:00,2,79910.01,79814.57,DOWN,0
2026-08-28T03:40:00+00:00,5,K5,UP,2026-08-28T03:40:01.457609+00:00,2,79866.0,79814.57,DOWN,0
2026-08-28T03:45:00+00:00,5,K5,UP,2026-08-28T03:45:01.516450+00:00,2,79814.56,79826.07,UP,1
2026-08-28T03:45:00+00:00,15,K8,UP,2026-08-28T03:45:01.516450+00:00,2,79814.56,79810.49,DOWN,0
2026-08-28T03:45:00+00:00,15,K5,UP,2026-08-28T03:45:01.516450+00:00,2,79814.56,79810.49,DOWN,0
2026-08-28T03:50:00+00:00,5,K5,UP,2026-08-28T03:50:01.470898+00:00,2,79826.08,79844.69,UP,1
2026-08-28T04:00:00+00:00,15,K8,UP,2026-08-28T04:00:01.705745+00:00,2,79810.48,79844.69,UP,1
2026-08-28T04:00:00+00:00,15,K5,UP,2026-08-28T04:00:01.705745+00:00,2,79810.48,79844.69,UP,1
2026-08-28T04:05:00+00:00,5,K2,UP,2026-08-28T04:05:01.485745+00:00,2,79775.06,79639.3,DOWN,0
2026-08-28T04:05:00+00:00,5,K10,DOWN,2026-08-28T04:06:03.584307+00:00,64,79775.06,79639.3,DOWN,1
2026-08-28T04:05:00+00:00,5,K5,UP,2026-08-28T04:05:01.485745+00:00,2,79775.06,79639.3,DOWN,0
2026-08-28T04:10:00+00:00,5,K2,UP,2026-08-28T04:10:01.484077+00:00,2,79639.3,79844.69,UP,1
